subset_k,model,fold,variables_incluidas,acc,gps
36,KNN,5,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41",1.0,1.0
36,KNN,6,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41",0.99,0.9899989897969492
36,KNN,7,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41",1.0,1.0
36,KNN,8,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41",0.97,0.9699969068976182
36,KNN,9,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41",0.96,0.959983326385994
36,KNN,10,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41",0.94,0.94
37,SVM-rbf,1,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30",0.99,0.9899989897969492
37,SVM-rbf,2,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30",0.98,0.98
37,SVM-rbf,3,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30",0.98,0.9799918334013884
37,SVM-rbf,4,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30",0.99,0.9899989897969492
37,SVM-rbf,5,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30",1.0,1.0
37,SVM-rbf,6,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30",0.99,0.9899989897969492
37,SVM-rbf,7,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30",1.0,1.0
37,SVM-rbf,8,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30",0.98,0.9799918334013884
37,SVM-rbf,9,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30",0.96,0.9599332220367279
37,SVM-rbf,10,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30",1.0,1.0
37,KNN,1,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30",0.97,0.9699969068976182
37,KNN,2,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30",0.97,0.9699969068976182
37,KNN,3,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30",0.98,0.98
37,KNN,4,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30",0.99,0.9899989897969492
37,KNN,5,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30",1.0,1.0
37,KNN,6,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30",0.99,0.9899989897969492
37,KNN,7,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30",0.99,0.9899989897969492
37,KNN,8,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30",0.99,0.9899989897969492
37,KNN,9,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30",0.95,0.9499525866610473
37,KNN,10,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30",0.94,0.94
38,SVM-rbf,1,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36",0.98,0.9799918334013884
38,SVM-rbf,2,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36",0.98,0.98
38,SVM-rbf,3,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36",0.98,0.9799918334013884
38,SVM-rbf,4,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36",0.99,0.9899989897969492
38,SVM-rbf,5,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36",1.0,1.0
38,SVM-rbf,6,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36",0.99,0.9899989897969492
38,SVM-rbf,7,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36",1.0,1.0
38,SVM-rbf,8,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36",0.98,0.9799918334013884
38,SVM-rbf,9,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36",0.97,0.9699721390981322
38,SVM-rbf,10,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36",0.99,0.9899989897969492
38,KNN,1,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36",0.97,0.9699969068976182
38,KNN,2,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36",0.97,0.9699969068976182
38,KNN,3,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36",0.98,0.98
38,KNN,4,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36",0.99,0.9899989897969492
38,KNN,5,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36",1.0,1.0
38,KNN,6,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36",0.99,0.9899989897969492
38,KNN,7,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36",0.99,0.9899989897969492
38,KNN,8,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36",0.98,0.98
38,KNN,9,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36",0.97,0.9699969068976182
38,KNN,10,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36",0.94,0.94
39,SVM-rbf,1,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43",0.98,0.9799918334013884
39,SVM-rbf,2,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43",0.98,0.98
39,SVM-rbf,3,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43",0.98,0.9799918334013884
39,SVM-rbf,4,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43",0.99,0.9899989897969492
39,SVM-rbf,5,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43",1.0,1.0
39,SVM-rbf,6,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43",0.99,0.9899989897969492
39,SVM-rbf,7,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43",1.0,1.0
39,SVM-rbf,8,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43",0.98,0.9799918334013884
39,SVM-rbf,9,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43",0.96,0.9599332220367279
39,SVM-rbf,10,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43",0.98,0.98
39,KNN,1,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43",0.97,0.9699969068976182
39,KNN,2,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43",0.96,0.96
39,KNN,3,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43",0.99,0.9899989897969492
39,KNN,4,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43",0.98,0.98
39,KNN,5,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43",1.0,1.0
39,KNN,6,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43",0.99,0.9899989897969492
39,KNN,7,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43",1.0,1.0
39,KNN,8,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43",0.97,0.9699969068976182
39,KNN,9,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43",0.95,0.9499525866610473
39,KNN,10,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43",0.94,0.94
40,SVM-rbf,1,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43,f27",0.98,0.9799918334013884
40,SVM-rbf,2,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43,f27",0.98,0.98
40,SVM-rbf,3,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43,f27",0.98,0.9799918334013884
40,SVM-rbf,4,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43,f27",0.99,0.9899989897969492
40,SVM-rbf,5,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43,f27",1.0,1.0
40,SVM-rbf,6,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43,f27",0.99,0.9899989897969492
40,SVM-rbf,7,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43,f27",0.99,0.9899989897969492
40,SVM-rbf,8,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43,f27",0.98,0.9799918334013884
40,SVM-rbf,9,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43,f27",0.96,0.9599332220367279
40,SVM-rbf,10,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43,f27",0.98,0.98
40,KNN,1,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43,f27",0.96,0.96
40,KNN,2,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43,f27",0.98,0.98
40,KNN,3,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43,f27",0.99,0.9899989897969492
40,KNN,4,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43,f27",0.98,0.98
40,KNN,5,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43,f27",0.98,0.98
40,KNN,6,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43,f27",0.98,0.98
40,KNN,7,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43,f27",0.99,0.9899989897969492
40,KNN,8,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43,f27",0.97,0.9699969068976182
40,KNN,9,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43,f27",0.98,0.98
40,KNN,10,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43,f27",0.95,0.9499947362880304
41,SVM-rbf,1,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43,f27,f29",0.98,0.9799918334013884
41,SVM-rbf,2,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43,f27,f29",0.98,0.98
41,SVM-rbf,3,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43,f27,f29",0.98,0.9799918334013884
41,SVM-rbf,4,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43,f27,f29",0.99,0.9899989897969492
41,SVM-rbf,5,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43,f27,f29",1.0,1.0
41,SVM-rbf,6,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43,f27,f29",0.99,0.9899989897969492
41,SVM-rbf,7,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43,f27,f29",0.99,0.9899989897969492
41,SVM-rbf,8,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43,f27,f29",0.98,0.9799918334013884
41,SVM-rbf,9,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43,f27,f29",0.96,0.9599332220367279
41,SVM-rbf,10,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43,f27,f29",0.99,0.9899989897969492
41,KNN,1,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43,f27,f29",0.95,0.9499947362880304
41,KNN,2,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43,f27,f29",0.99,0.9899989897969492
41,KNN,3,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43,f27,f29",0.98,0.98
41,KNN,4,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43,f27,f29",0.98,0.98
41,KNN,5,"f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f40,f34,f39,f32,f37,f35,f31,f44,f28,f25,f41,f30,f36,f43,f27,f29",0.99,0.9899989897969492
