pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
CH,2023-07-28,89.0,-2.33,5.65,"Cole, Gerrit",656811,543037,,called_strike,,,,,7.0,Called Strike,R,L,R,BAL,NYY,S,,,0,1,2023,-1.23,0.98,-0.72,1.82,,,668939.0,1,4,Bot,,,,,,,6.566472955148458,-129.3594130932424,-5.427851159836632,-15.215880217845957,27.676252021656587,-20.179276819214767,3.4,1.65,,,,89.4,1674.0,6.7,717237,666163,519203,650402,518934,683011,641856,664056,519317,53.82,,,,,,,,26,2,Changeup,0,0,0,0,0,0,0,0,Infield shade,Standard,233.0,-0.007,-0.053,,,,0.053,,0,0,0.558,0.558,32,29,33,30,2,1,6.0,2.0,5.0,1.0,1.91,1.23,-1.23,46.4,,,,,
KC,2023-07-28,82.9,-2.3,5.93,"Cole, Gerrit",656811,543037,,called_strike,,,,,8.0,Called Strike,R,L,R,BAL,NYY,S,,,0,0,2023,0.94,-1.03,-0.25,2.13,,,668939.0,1,4,Bot,,,,,,,2.836692697259016,-120.65942906297728,-0.1270608819656151,8.52658195629356,25.427545953616026,-42.40775088364447,3.37,1.67,,,,82.3,2812.0,6.1,717237,666163,519203,650402,518934,683011,641856,664056,519317,54.42,,,,,,,,26,1,Knuckle Curve,0,0,0,0,0,0,0,0,Infield shade,Standard,43.0,-0.005,-0.042,,,,0.042,,0,0,0.563,0.563,32,29,33,30,2,1,6.0,2.0,5.0,1.0,4.37,-0.94,0.94,44.0,,,,,
CH,2023-07-28,89.6,-2.19,5.72,"Cole, Gerrit",623993,543037,field_out,hit_into_play,,,,,4.0,Anthony Santander flies out sharply to right fielder Giancarlo Stanton.,R,L,R,BAL,NYY,X,9.0,fly_ball,2,1,2023,-0.99,1.06,-0.38,2.58,,,668939.0,0,4,Bot,199.59,81.58,,,,,6.598895680559453,-130.2879544096436,-4.0311444145988045,-12.686399934729208,26.54140701286396,-19.4885597377443,3.38,1.63,341.0,101.9,43.0,90.1,1638.0,6.5,717237,666163,519203,650402,518934,683011,641856,664056,519317,53.95,0.095,0.159,0.0,1.0,0.0,0.0,3.0,25,4,Changeup,0,0,0,0,0,0,0,0,Infield shade,Standard,230.0,-0.046,-0.271,77.9,8.1,0.317,0.271,101.9,0,0,0.609,0.609,32,28,33,29,2,1,6.0,2.0,5.0,1.0,1.78,0.99,-0.99,40.5,14.943768246124105,-16.19091591065599,21.57098800824404,39.67536630900975,40.26258619014354
FC,2023-07-28,94.0,-2.24,5.96,"Cole, Gerrit",623993,543037,,ball,,,,,12.0,Ball,R,L,R,BAL,NYY,B,,,1,1,2023,0.58,0.81,1.95,2.58,,,668939.0,0,4,Bot,,,,,,,9.594195317117508,-136.56736438783966,-4.837303372988016,5.190209706505026,29.04339672026747,-21.198425539493915,3.25,1.55,,,,94.1,2538.0,6.4,717237,666163,519203,650402,518934,683011,641856,664056,519317,54.12,,,,,,,,25,3,Cutter,0,0,0,0,0,0,0,0,Infield shade,Standard,194.0,0.008,0.042,,,,-0.042,,0,0,0.601,0.601,32,28,33,29,2,1,6.0,2.0,5.0,1.0,1.78,-0.58,0.58,40.4,,,,,
FC,2023-07-28,92.5,-2.27,5.96,"Cole, Gerrit",623993,543037,,swinging_strike,,,,,12.0,Swinging Strike,R,L,R,BAL,NYY,S,,,1,0,2023,0.31,0.75,0.42,4.11,,,668939.0,0,4,Bot,,,,,,,6.186894004163288,-134.6456987456816,-0.6091243542748436,2.604341368411285,26.820589306533,-23.011090431427228,3.38,1.63,,,,92.7,2508.0,6.2,717237,666163,519203,650402,518934,683011,641856,664056,519317,54.28,,,,,,,,25,2,Cutter,0,0,0,0,0,0,0,0,Infield shade,Standard,185.0,-0.008,-0.042,65.8,5.9,,0.042,,0,0,0.609,0.609,32,28,33,29,2,1,6.0,2.0,5.0,1.0,1.89,-0.31,0.31,40.0,9.76820236148686,12.825876279431256,12.859691923151054,30.597106179882275,22.02785699646757
CH,2023-07-28,90.2,-2.07,5.76,"Cole, Gerrit",623993,543037,,ball,,,,,14.0,Ball,R,L,R,BAL,NYY,B,,,0,0,2023,-1.14,0.91,0.11,1.43,,,668939.0,0,4,Bot,,,,,,,7.868472706149157,-130.98552771189415,-6.767173015631361,-14.756788404126144,26.420430482951296,-20.48367379581836,3.37,1.62,,,,90.6,1591.0,6.6,717237,666163,519203,650402,518934,683011,641856,664056,519317,53.95,,,,,,,,25,1,Changeup,0,0,0,0,0,0,0,0,Infield shade,Standard,228.0,0.006,0.03,,,,-0.03,,0,0,0.603,0.603,32,28,33,29,2,1,6.0,2.0,5.0,1.0,1.9,1.14,-1.14,44.7,,,,,
FF,2023-07-28,97.0,-2.09,5.88,"Cole, Gerrit",668939,543037,single,hit_into_play,,,,,5.0,Adley Rutschman singles on a sharp line drive to right fielder Giancarlo Stanton.,R,L,R,BAL,NYY,X,9.0,line_drive,2,2,2023,-0.8,1.28,0.24,2.37,,,,0,4,Bot,193.2,110.82,,,,,8.081174154551308,-140.93938715701464,-6.794260834678811,-12.519797417205192,31.291814374080065,-13.734877450541475,3.3,1.62,191.0,102.1,11.0,97.2,2373.0,6.5,717237,666163,519203,650402,518934,683011,641856,664056,519317,54.04,0.939,0.93,0.9,1.0,1.0,0.0,4.0,24,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,213.0,0.046,0.459,70.4,6.9,1.195,-0.459,102.1,0,0,0.557,0.557,32,25,33,25,2,1,6.0,2.0,5.0,1.0,1.15,0.8,-0.8,41.3,15.990658484575258,0.6895041591138634,36.97857066568226,32.13697626007005,28.27646692001885
CH,2023-07-28,89.9,-2.18,5.74,"Cole, Gerrit",668939,543037,,ball,,,,,11.0,Ball,R,L,R,BAL,NYY,B,,,1,2,2023,-1.43,0.74,-1.47,3.0,,,,0,4,Bot,,,,,,,4.820603579747323,-130.90500307548436,-2.444143993753867,-17.525884863183375,26.24682661222604,-23.307891181063304,3.4,1.64,,,,90.5,1721.0,6.5,717237,666163,519203,650402,518934,683011,641856,664056,519317,54.02,,,,,,,,24,4,Changeup,0,0,0,0,0,0,0,0,Infield shade,Standard,228.0,0.004,0.046,,,,-0.046,,0,0,0.553,0.553,32,25,33,25,2,1,6.0,2.0,5.0,1.0,2.06,1.43,-1.43,41.3,,,,,
FF,2023-07-28,97.0,-2.15,5.97,"Cole, Gerrit",668939,543037,,ball,,,,,12.0,Ball,R,L,R,BAL,NYY,B,,,0,2,2023,-0.63,1.37,0.92,4.53,,,,0,4,Bot,,,,,,,9.633297608586023,-140.93148102702648,-1.4330174959369886,-10.583597359928929,32.739048896484825,-13.764913659787284,3.35,1.59,,,,96.9,2413.0,6.4,717237,666163,519203,650402,518934,683011,641856,664056,519317,54.13,,,,,,,,24,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,214.0,0.002,0.024,,,,-0.024,,0,0,0.551,0.551,32,25,33,25,2,1,6.0,2.0,5.0,1.0,1.06,0.63,-0.63,42.0,,,,,
FF,2023-07-28,96.5,-1.98,6.01,"Cole, Gerrit",668939,543037,,foul,,,,,1.0,Foul,R,L,R,BAL,NYY,S,,,0,1,2023,-0.79,1.39,-0.56,2.85,,,,0,4,Bot,,,,,,,5.541853512863508,-140.35776912368596,-5.940612014698837,-11.760825685937728,33.77409714681082,-12.696239342630625,3.3,1.62,240.0,81.0,38.0,96.0,2392.0,6.2,717237,666163,519203,650402,518934,683011,641856,664056,519317,54.35,,,,,,,,24,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,214.0,-0.005,-0.054,,,,0.054,88.0,0,0,0.556,0.556,32,25,33,25,2,1,6.0,2.0,5.0,1.0,1.08,0.79,-0.79,43.9,,,,,
FF,2023-07-28,95.5,-2.06,6.02,"Cole, Gerrit",668939,543037,,called_strike,,,,,5.0,Called Strike,R,L,R,BAL,NYY,S,,,0,0,2023,-0.58,1.5,0.04,2.41,,,,0,4,Bot,,,,,,,6.831623061839952,-138.7493546583379,-7.22578599193305,-9.017396315229364,31.057958234729945,-11.373962233032229,3.35,1.59,,,,95.4,2543.0,6.3,717237,666163,519203,650402,518934,683011,641856,664056,519317,54.19,,,,,,,,24,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,208.0,-0.004,-0.042,,,,0.042,,0,0,0.56,0.56,32,25,33,25,2,1,6.0,2.0,5.0,1.0,1.01,0.58,-0.58,45.8,,,,,
FF,2023-07-28,97.8,-2.16,5.99,"Cole, Gerrit",683002,543037,field_out,hit_into_play,,,,,4.0,"Gunnar Henderson grounds out, second baseman Gleyber Torres to first baseman Anthony Rizzo.",R,L,R,BAL,NYY,X,4.0,ground_ball,3,2,2023,-0.52,1.37,-0.51,2.99,,,,2,3,Bot,153.06,133.48,,,,,5.649617540534981,-142.2333479641985,-5.758571659724371,-8.411731106863465,32.69544764768122,-12.464576241285362,3.7,1.76,5.0,92.1,-30.0,97.7,2452.0,6.3,717237,666163,519203,650402,518934,683011,641856,664056,519317,54.23,0.103,0.112,0.0,1.0,0.0,0.0,2.0,19,6,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,212.0,-0.014,-0.336,79.1,7.3,0.128,0.336,92.1,0,0,0.514,0.514,32,22,33,22,2,1,6.0,3.0,5.0,1.0,1.02,0.52,-0.52,44.2,9.959856475929266,9.923588287244565,24.119245261937294,40.16765643187029,26.86498255391336
FF,2023-07-28,96.9,-2.23,5.93,"Cole, Gerrit",683002,543037,,ball,,,,,12.0,Ball,R,L,R,BAL,NYY,B,,,2,2,2023,-0.4,1.44,0.8,4.95,,,,2,3,Bot,,,,,,,8.992543527307792,-140.8278911378864,-0.3106411489975642,-7.416385576767925,33.58721950066064,-13.263674498231968,3.7,1.7,,,,96.7,2434.0,6.4,717237,666163,519203,650402,518934,683011,641856,664056,519317,54.13,,,,,,,,19,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,208.0,0.003,0.104,,,,-0.104,,0,0,0.511,0.511,32,22,33,22,2,1,6.0,3.0,5.0,1.0,1.01,0.4,-0.4,41.5,,,,,
FC,2023-07-28,93.6,-2.35,5.86,"Cole, Gerrit",683002,543037,,foul,,,,,6.0,Foul,R,L,R,BAL,NYY,S,,,2,1,2023,-0.04,1.15,0.48,2.69,,,,2,3,Bot,,,,,,,7.390665730293533,-136.2093217959979,-5.00381938834367,-2.0918463676347843,28.6314564978466,-16.963275911323187,3.7,1.76,183.0,71.4,61.0,93.8,2563.0,6.3,717237,666163,519203,650402,518934,683011,641856,664056,519317,54.2,,,,,,,,19,4,Cutter,0,0,0,0,0,0,0,0,Infield shade,Standard,198.0,-0.002,-0.081,78.4,7.4,,0.081,88.0,0,0,0.513,0.513,32,22,33,22,2,1,6.0,3.0,5.0,1.0,1.44,0.04,-0.04,41.2,14.11735758161499,-3.823995095865941,33.88685154915648,28.150784290855263,33.35025017677019
FF,2023-07-28,96.8,-2.08,5.97,"Cole, Gerrit",683002,543037,,called_strike,,,,,13.0,Called Strike,R,L,R,BAL,NYY,S,,,2,0,2023,-0.76,1.55,-0.94,2.55,,,,2,3,Bot,,,,,,,4.756335141256638,-140.71995461725984,-7.036306105556323,-11.15570660269102,35.8092405632677,-10.168644271120458,3.69,1.75,,,,96.0,2463.0,6.2,717237,666163,519203,650402,518934,683011,641856,664056,519317,54.33,,,,,,,,19,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,208.0,-0.003,-0.06,,,,0.06,,0,0,0.516,0.516,32,22,33,22,2,1,6.0,3.0,5.0,1.0,0.91,0.76,-0.76,45.0,,,,,
FF,2023-07-28,95.8,-2.12,6.06,"Cole, Gerrit",683002,543037,,ball,,,,,11.0,Ball,R,L,R,BAL,NYY,B,,,1,0,2023,-0.59,1.41,-0.96,2.75,,,,2,3,Bot,,,,,,,4.385747081021344,-139.28639027410458,-6.255099659043047,-8.714068992790128,33.50608941138762,-12.621699550108598,3.64,1.63,,,,95.3,2418.0,6.2,717237,666163,519203,650402,518934,683011,641856,664056,519317,54.32,,,,,,,,19,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,204.0,0.003,0.056,,,,-0.056,,0,0,0.513,0.513,32,22,33,22,2,1,6.0,3.0,5.0,1.0,1.09,0.59,-0.59,45.7,,,,,
SL,2023-07-28,90.3,-2.43,5.79,"Cole, Gerrit",683002,543037,,ball,,,,,14.0,Ball,R,L,R,BAL,NYY,B,,,0,0,2023,0.29,0.13,1.25,-0.03,,,,2,3,Bot,,,,,,,8.513551894652414,-131.1380484789263,-8.804103326701753,1.602260230144612,26.91898839381695,-28.94259424594392,3.67,1.68,,,,90.2,2476.0,6.3,717237,666163,519203,650402,518934,683011,641856,664056,519317,54.23,,,,,,,,19,1,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,191.0,0.001,0.043,,,,-0.043,,0,0,0.512,0.512,32,22,33,22,2,1,6.0,3.0,5.0,1.0,2.67,-0.29,0.29,39.4,,,,,
FF,2023-07-28,97.0,-2.08,5.95,"Cole, Gerrit",602104,543037,field_out,hit_into_play,,,,,9.0,"Ramon Urias grounds out, shortstop Anthony Volpe to first baseman Anthony Rizzo.",R,R,R,BAL,NYY,X,6.0,ground_ball,3,1,2023,-0.74,1.65,0.31,1.82,,,,1,3,Bot,106.66,148.27,,,,,8.067535328222604,-140.77557477979573,-9.258417724061289,-11.608695785347342,30.50035737145556,-8.305581990402208,3.12,1.48,5.0,68.4,-23.0,97.1,2461.0,6.4,717237,666163,519203,650402,518934,683011,641856,664056,519317,54.14,0.045,0.046,0.0,1.0,0.0,0.0,2.0,18,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,208.0,-0.029,-0.432,74.3,8.4,0.049,0.432,88.0,0,0,0.541,0.541,32,29,33,29,1,0,6.0,2.0,5.0,1.0,0.78,0.74,0.74,45.6,16.617812732183985,-20.10518749821581,25.98226212399302,41.898722226336616,41.66201061167944
FF,2023-07-28,96.2,-1.98,5.97,"Cole, Gerrit",602104,543037,,called_strike,,,,,6.0,Called Strike,R,R,R,BAL,NYY,S,,,3,0,2023,-0.55,1.44,0.81,2.13,,,,1,3,Bot,,,,,,,8.631258145219398,-139.7335104240759,-7.916359701359318,-8.957156234974056,28.36510932334393,-11.63796822615076,3.09,1.42,,,,96.6,2327.0,6.4,717237,666163,519203,650402,518934,683011,641856,664056,519317,54.11,,,,,,,,18,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,206.0,-0.006,-0.083,,,,0.083,,0,0,0.547,0.547,32,29,33,29,1,0,6.0,2.0,5.0,1.0,1.01,0.55,0.55,45.6,,,,,
FF,2023-07-28,96.7,-2.03,5.96,"Cole, Gerrit",602104,543037,,ball,,,,,14.0,Ball,R,R,R,BAL,NYY,B,,,2,0,2023,-0.47,1.38,1.48,1.84,,,,1,3,Bot,,,,,,,10.404396237490834,-140.28018779047702,-8.599075619271305,-8.3661874887404,28.878937122310237,-12.094516887709352,3.14,1.48,,,,96.9,2382.0,6.4,717237,666163,519203,650402,518934,683011,641856,664056,519317,54.11,,,,,,,,18,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,205.0,0.009,0.142,,,,-0.142,,0,0,0.538,0.538,32,29,33,29,1,0,6.0,2.0,5.0,1.0,1.05,0.47,0.47,45.0,,,,,
SL,2023-07-28,89.6,-2.24,5.84,"Cole, Gerrit",602104,543037,,ball,,,,,14.0,Ball,R,R,R,BAL,NYY,B,,,1,0,2023,0.24,0.28,1.04,1.27,,,,1,3,Bot,,,,,,,7.600823990338844,-130.37703666650592,-5.928314608649366,1.293564861168572,24.70287437360262,-28.02540499195831,3.14,1.45,,,,90.0,2408.0,6.3,717237,666163,519203,650402,518934,683011,641856,664056,519317,54.18,,,,,,,,18,2,Slider,0,0,0,0,0,0,0,0,Standard,Standard,165.0,0.005,0.066,,,,-0.066,,0,0,0.533,0.533,32,29,33,29,1,0,6.0,2.0,5.0,1.0,2.54,-0.24,-0.24,43.2,,,,,
FF,2023-07-28,96.4,-2.18,5.81,"Cole, Gerrit",602104,543037,,ball,,,,,14.0,Ball,R,R,R,BAL,NYY,B,,,0,0,2023,-0.68,1.39,1.08,0.92,,,,1,3,Bot,,,,,,,10.204209466299814,-139.7408009503724,-10.566094141486891,-11.128738181155835,29.70959293652073,-11.71674091149611,3.09,1.48,,,,96.6,2265.0,6.5,717237,666163,519203,650402,518934,683011,641856,664056,519317,54.02,,,,,,,,18,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,213.0,0.003,0.039,,,,-0.039,,0,0,0.53,0.53,32,29,33,29,1,0,6.0,2.0,5.0,1.0,1.07,0.68,0.68,42.7,,,,,
FF,2023-07-28,97.8,-2.24,5.99,"Cole, Gerrit",681297,543037,strikeout,called_strike,,,,,3.0,Colton Cowser called out on strikes.,R,L,R,BAL,NYY,S,2.0,,2,2,2023,-0.89,1.24,0.48,2.95,,,,0,3,Bot,,,,,,,9.339065051310172,-142.06854622316473,-5.56099933523101,-14.142592761870828,31.35327208320923,-14.31379852146262,3.4,1.65,,,,97.7,2494.0,6.3,717237,666163,519203,650402,518934,683011,641856,664056,519317,54.24,,0.0,0.0,1.0,0.0,0.0,,17,6,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,211.0,-0.023,-0.239,,,,0.239,,0,0,0.553,0.553,32,23,33,23,1,0,6.0,3.0,5.0,1.0,1.15,0.89,-0.89,42.4,,,,,
FF,2023-07-28,95.5,-2.1,6.02,"Cole, Gerrit",681297,543037,,foul,,,,,4.0,Foul,R,L,R,BAL,NYY,S,,,2,2,2023,-0.65,1.16,-0.71,2.64,,,,0,3,Bot,,,,,,,5.108820642022558,-139.0060980344226,-5.889743830323422,-9.594200229570712,30.91917559689396,-15.998479790321795,3.61,1.76,227.0,74.6,29.0,95.5,2445.0,6.3,717237,666163,519203,650402,518934,683011,641856,664056,519317,54.25,,,,,,,,17,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,210.0,0.0,0.0,,,,0.0,88.0,0,0,0.553,0.553,32,23,33,23,1,0,6.0,3.0,5.0,1.0,1.34,0.65,-0.65,44.5,,,,,
CH,2023-07-28,90.2,-2.37,5.63,"Cole, Gerrit",681297,543037,,ball,,,,,13.0,Ball,R,L,R,BAL,NYY,B,,,1,2,2023,-1.18,0.82,-1.62,1.85,,,,0,3,Bot,,,,,,,4.36968958280069,-131.21528941424634,-5.236499363880588,-14.539017315440963,26.82591694739155,-21.742095632798517,3.4,1.6,,,,90.5,1724.0,6.4,717237,666163,519203,650402,518934,683011,641856,664056,519317,54.08,,,,,,,,17,4,Changeup,0,0,0,0,0,0,0,0,Infield shade,Standard,229.0,0.004,0.046,,,,-0.046,,0,0,0.549,0.549,32,23,33,23,1,0,6.0,3.0,5.0,1.0,1.97,1.18,-1.18,37.9,,,,,
CH,2023-07-28,88.9,-2.24,5.82,"Cole, Gerrit",681297,543037,,swinging_strike,,,,,7.0,Swinging Strike,R,L,R,BAL,NYY,S,,,1,1,2023,-1.11,0.83,-0.72,2.27,,,,0,3,Bot,,,,,,,6.035237617738892,-129.349397350035,-4.347587744810165,-13.680645296215172,27.96475809122588,-22.182912277527407,3.61,1.76,,,,88.7,1552.0,6.3,717237,666163,519203,650402,518934,683011,641856,664056,519317,54.25,,,,,,,,17,3,Changeup,0,0,0,0,0,0,0,0,Infield shade,Standard,226.0,-0.005,-0.061,73.0,7.8,,0.061,,0,0,0.554,0.554,32,23,33,23,1,0,6.0,3.0,5.0,1.0,2.07,1.11,-1.11,42.3,22.76926232230103,-5.626557996971635,36.568191224983096,46.93807479597227,37.868620277382135
SL,2023-07-28,87.3,-2.39,5.79,"Cole, Gerrit",681297,543037,,foul,,,,,14.0,Foul,R,L,R,BAL,NYY,S,,,1,0,2023,0.19,0.08,0.1,1.61,,,,0,3,Bot,,,,,,,5.585901225385976,-127.01291068611783,-4.030925880458994,0.8517194880231314,27.42618648928521,-30.664103534642912,3.61,1.76,6.0,60.2,-16.0,87.1,2512.0,6.3,717237,666163,519203,650402,518934,683011,641856,664056,519317,54.2,,,,,,,,17,2,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,137.0,-0.005,-0.052,75.6,7.7,,0.052,88.0,0,0,0.559,0.559,32,23,33,23,1,0,6.0,3.0,5.0,1.0,2.93,-0.19,0.19,42.6,20.506653190472232,-6.444272085122308,40.78151753423139,37.454104813660514,43.13401237733426
FF,2023-07-28,92.9,-2.21,6.03,"Cole, Gerrit",681297,543037,,ball,,,,,11.0,Ball,R,L,R,BAL,NYY,B,,,0,0,2023,-0.63,1.35,-1.33,3.7,,,,0,3,Bot,,,,,,,3.620737342751033,-135.1515235388211,-3.085570283578087,-8.51862229105005,31.60073911141628,-15.261333524913244,3.58,1.73,,,,92.5,2307.0,6.2,717237,666163,519203,650402,518934,683011,641856,664056,519317,54.26,,,,,,,,17,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,207.0,0.004,0.04,,,,-0.04,,0,0,0.555,0.555,32,23,33,23,1,0,6.0,3.0,5.0,1.0,1.31,0.63,-0.63,47.6,,,,,
FC,2023-07-28,94.1,-2.32,5.89,"Cole, Gerrit",669720,543037,field_out,hit_into_play,,,,,9.0,"Austin Hays grounds out, second baseman Gleyber Torres to first baseman Anthony Rizzo.",R,R,R,BAL,NYY,X,4.0,ground_ball,3,2,2023,0.25,0.66,0.55,1.71,,,663624.0,2,2,Bot,133.6,141.9,,,,,6.905028696047187,-136.88837991413754,-6.66131407888485,1.789919982332898,26.98277611987665,-22.687570895902866,3.25,1.49,4.0,73.6,-22.0,94.7,2563.0,6.4,717237,666163,519203,650402,518934,683011,641856,664056,519317,54.11,0.061,0.058,0.0,1.0,0.0,0.0,2.0,13,10,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,189.0,-0.027,-0.305,67.3,6.9,0.078,0.305,88.0,0,0,0.527,0.527,32,27,33,28,1,0,6.0,2.0,5.0,1.0,1.9,-0.25,-0.25,39.4,1.433252129678503,16.463713973484726,29.016821546195757,47.54109869812376,21.96916598423906
SL,2023-07-28,90.0,-2.31,5.82,"Cole, Gerrit",669720,543037,,foul,,,,,5.0,Foul,R,R,R,BAL,NYY,S,,,3,2,2023,0.24,-0.07,-0.17,2.69,,,663624.0,2,2,Bot,,,,,,,4.820155076204433,-131.04864789107538,-1.7108242065658263,1.836494787372308,25.568974081167635,-32.82459955862627,3.25,1.49,149.0,69.2,66.0,90.3,2621.0,6.3,717237,666163,519203,650402,518934,683011,641856,664056,519317,54.22,,,,,,,,13,9,Slider,0,0,0,0,0,0,0,0,Standard,Standard,111.0,0.0,0.0,68.5,6.8,,0.0,88.0,0,0,0.527,0.527,32,27,33,28,1,0,6.0,2.0,5.0,1.0,2.86,-0.24,-0.24,41.5,0.476062957644888,6.509049688930316,25.34295842564161,38.96882775641641,26.60322870837865
FF,2023-07-28,97.7,-2.16,5.94,"Cole, Gerrit",669720,543037,,foul,,,,,11.0,Foul,R,R,R,BAL,NYY,S,,,3,2,2023,-0.77,1.31,-0.27,3.93,,,663624.0,2,2,Bot,,,,,,,6.879403876838743,-142.20341625985083,-2.9735840828288373,-12.03018669152427,31.327589571032803,-13.82673483307994,3.25,1.49,215.0,82.4,23.0,97.9,2462.0,6.3,717237,666163,519203,650402,518934,683011,641856,664056,519317,54.17,,,,,,,,13,8,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,208.0,0.0,0.0,50.7,5.7,,0.0,88.0,0,0,0.527,0.527,32,27,33,28,1,0,6.0,2.0,5.0,1.0,1.07,0.77,0.77,45.3,9.767427417015542,36.52282836037939,16.18477549252281,38.35407612040703,13.42170508625001
FF,2023-07-28,98.5,-2.16,5.87,"Cole, Gerrit",669720,543037,,foul,,,,,14.0,Foul,R,R,R,BAL,NYY,S,,,3,2,2023,-0.58,1.36,0.99,2.33,,,663624.0,2,2,Bot,,,,,,,9.920588085982793,-143.03467729660724,-7.36387064608148,-10.10161778517797,29.85696910531492,-11.969834354541272,3.25,1.49,2.0,52.3,-50.0,99.1,2490.0,6.5,717237,666163,519203,650402,518934,683011,641856,664056,519317,53.99,,,,,,,,13,7,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,212.0,0.0,0.0,79.3,7.2,,0.0,88.0,0,0,0.527,0.527,32,27,33,28,1,0,6.0,2.0,5.0,1.0,0.98,0.58,0.58,39.9,3.444129054086977,8.876780703877055,24.652570488037185,52.72393097236668,24.10343359168309
FC,2023-07-28,93.8,-2.3,5.79,"Cole, Gerrit",669720,543037,,ball,,,,,14.0,Ball,R,R,R,BAL,NYY,B,,,2,2,2023,0.1,0.84,1.25,1.23,,,663624.0,2,2,Bot,,,,,,,8.96570931408913,-136.2259883977002,-7.989796829216148,-0.42532134859529,26.501613158326126,-20.19585116327296,3.17,1.46,,,,94.4,2459.0,6.5,717237,666163,519203,650402,518934,683011,641856,664056,519317,54.01,,,,,,,,13,6,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,200.0,0.005,0.065,,,,-0.065,,0,0,0.522,0.522,32,27,33,28,1,0,6.0,2.0,5.0,1.0,1.74,-0.1,-0.1,38.9,,,,,
FF,2023-07-28,97.8,-2.12,5.96,"Cole, Gerrit",669720,543037,,foul,,,,,2.0,Foul,R,R,R,BAL,NYY,S,,,2,2,2023,-0.68,1.33,0.14,2.97,,,663624.0,2,2,Bot,,,,,,,7.649271068419181,-142.21571941339414,-5.672503162191038,-10.902660154985112,31.153440441991687,-12.9425745131976,3.25,1.49,345.0,98.0,33.0,98.0,2363.0,6.3,717237,666163,519203,650402,518934,683011,641856,664056,519317,54.17,,,,,,,,13,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,213.0,0.0,0.0,66.3,6.1,,0.0,98.0,0,0,0.522,0.522,32,27,33,28,1,0,6.0,2.0,5.0,1.0,1.04,0.68,0.68,43.4,-1.3766833371414493,28.94538969715416,22.999878141338662,42.73882043052092,14.403820355646378
